Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,CUT CHRISTMAS TREES & SHORT TERM WOODY TREES,"CUT CHRISTMAS TREES & SHORT TERM WOODY TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,446000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,65000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1031000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,148000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,138000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,125902000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,45389000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4490000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,35000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,52575000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3130000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8004000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,141018000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,7000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,221877000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1286000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,7000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,64240000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,78172000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1401000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,174325000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2277000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,43000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,34000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,266694000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9195000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,87280000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,28000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,187489000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,57000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,533000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,81605000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1035000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,WOOL,"WOOL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8404000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,157328000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CUT CHRISTMAS TREES,"CUT CHRISTMAS TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,277000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CUT CHRISTMAS TREES & SHORT TERM WOODY TREES,"CUT CHRISTMAS TREES & SHORT TERM WOODY TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,277000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CUT FLOWERS & CUT CULTIVATED GREENS,"CUT FLOWERS & CUT CULTIVATED GREENS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,92140,7.5
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,149000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,149000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1212000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,"FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,79200,0.7
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,246984000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1912000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4777000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,77000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,22130000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,88000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,157000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,83577000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4010000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,WOOL,"WOOL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,467000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,60747000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CUT CHRISTMAS TREES,"CUT CHRISTMAS TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CUT CHRISTMAS TREES & SHORT TERM WOODY TREES,"CUT CHRISTMAS TREES & SHORT TERM WOODY TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,DEER,"DEER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,480000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,261000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,260000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,90000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,754000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,92428000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,68000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,925000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,68000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30411000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,119315000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,169773000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,248000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,500000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48634000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1076000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,975000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,54862000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,693000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,36000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,26000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,87281000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,110000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,47000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,259000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,31425000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2190000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,124237000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,32000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,222370000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,43520000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,95000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,54092000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,521000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,571000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,46128000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3410000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,66675000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,424000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19745000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,378000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12995000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,175494000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,46000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,46000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1012000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,24000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,298416000,(L)
